elapsed_s,board_c,ambient_c,target_c,duty_pct,state,stage,session:reflow
268,199.8,139.9,50.0,0.0,Cooling,Cool
269,198.9,139.8,50.0,0.0,Cooling,Cool
270,198.1,139.7,50.0,0.0,Cooling,Cool
271,197.4,139.5,50.0,0.0,Cooling,Cool
272,196.5,139.2,50.0,0.0,Cooling,Cool
273,195.7,138.8,50.0,0.0,Cooling,Cool
274,195.1,138.6,50.0,0.0,Cooling,Cool
275,194.4,138.4,50.0,0.0,Cooling,Cool
276,193.5,138.1,50.0,0.0,Cooling,Cool
277,192.8,137.8,50.0,0.0,Cooling,Cool
278,192.0,137.5,50.0,0.0,Cooling,Cool
279,190.9,137.1,50.0,0.0,Cooling,Cool
280,190.1,136.8,50.0,0.0,Cooling,Cool
281,189.4,136.7,50.0,0.0,Cooling,Cool
282,189.0,136.6,50.0,0.0,Cooling,Cool
283,188.2,136.3,50.0,0.0,Cooling,Cool
284,187.6,136.0,50.0,0.0,Cooling,Cool
285,187.0,135.9,50.0,0.0,Cooling,Cool
286,186.2,135.8,50.0,0.0,Cooling,Cool
287,185.4,135.5,50.0,0.0,Cooling,Cool
288,184.2,135.3,50.0,0.0,Cooling,Cool
289,183.1,135.0,50.0,0.0,Cooling,Cool
290,182.3,134.7,50.0,0.0,Cooling,Cool
291,181.8,134.4,50.0,0.0,Cooling,Cool
292,181.2,134.1,50.0,0.0,Cooling,Cool
293,180.3,133.9,50.0,0.0,Cooling,Cool
294,179.5,133.6,50.0,0.0,Cooling,Cool
295,179.1,133.3,50.0,0.0,Cooling,Cool
296,178.8,133.1,50.0,0.0,Cooling,Cool
297,178.1,132.9,50.0,0.0,Cooling,Cool
298,177.5,132.6,50.0,0.0,Cooling,Cool
299,176.9,132.3,50.0,0.0,Cooling,Cool
300,176.1,132.2,50.0,0.0,Cooling,Cool
301,175.2,132.1,50.0,0.0,Cooling,Cool
302,174.3,131.9,50.0,0.0,Cooling,Cool
303,173.2,131.7,50.0,0.0,Cooling,Cool
304,172.2,130.4,50.0,0.0,Cooling,Cool
305,171.7,130.1,50.0,0.0,Cooling,Cool
306,171.3,130.3,50.0,0.0,Cooling,Cool
307,171.0,130.1,50.0,0.0,Cooling,Cool
308,170.3,101.5,50.0,0.0,Cooling,Cool
